"year","quarter","area_fips","area_title","quarterly_establishments","month_3_employment","month_3_employment_percent_change_oty","average_weekly_wages","average_weekly_wages_percent_change_oty"
"2009","1","33000","New Hampshire","48800","601200","-3.2","837","-3.0"
"2009","1","34000","New Jersey","271300","3775100","-4.0","1100","-2.8"
"2009","1","35000","New Mexico","54900","794100","-3.5","723","0.7"
"2009","1","36000","New York","588100","8332400","-2.6","1207","-13.8"
"2009","1","37000","North Carolina","260600","3852400","-5.2","766","-2.8"
"2009","1","38000","North Dakota","25600","341800","-0.4","666","2.0"
"2009","1","39000","Ohio","293600","4937100","-4.9","790","-1.0"
"2009","1","40000","Oklahoma","100500","1517000","-2.0","709","-0.3"
"2009","1","41000","Oregon","130700","1602800","-6.3","772","-0.6"
"2009","1","42000","Pennsylvania","342400","5449400","-2.9","862","-0.7"
"2009","1","44000","Rhode Island","35500","441800","-4.9","831","-2.4"
"2009","1","45000","South Carolina","115300","1779400","-5.9","692","-0.4"
"2009","1","46000","South Dakota","30600","382900","-1.7","630","-0.3"
"2009","1","47000","Tennessee","142700","2586100","-5.7","751","-1.3"
"2009","1","48000","Texas","564900","10237900","-1.8","886","-1.9"
"2009","1","49000","Utah","85300","1162200","-4.6","726","1.1"
"2009","1","50000","Vermont","24800","291700","-3.2","719","-2.0"
"2009","1","51000","Virginia","232600","3541600","-3.0","920","0.1"
"2009","1","53000","Washington","216400","2810600","-3.8","906","0.8"
"2009","1","54000","West Virginia","48400","690200","-1.4","704","4.0"
"2009","1","55000","Wisconsin","156800","2619000","-4.3","747","-1.6"
"2009","1","56000","Wyoming","25100","272100","-2.0","778","-0.1"
"2009","1","72000","Puerto Rico","53400","967100","-4.1","496","1.4"
"2009","1","78000","Virgin Islands","3600","44600","-4.3","685","-3.1"
"2009","2","US000","United States","9055300","129674800","-5.1","840","-0.1"
"2009","2","01000","Alabama","117800","1836900","-6.1","733","1.8"
"2009","2","02000","Alaska","21300","326300","-1.4","892","3.7"
"2009","2","04000","Arizona","155000","2335100","-8.2","807","0.1"
"2009","2","05000","Arkansas","86000","1136500","-4.1","668","1.1"
"2009","2","06000","California","1338000","14794500","-6.1","949","-0.6"
"2009","2","08000","Colorado","176100","2222200","-5.3","851","-0.8"
"2009","2","09000","Connecticut","112600","1636400","-4.8","1034","-0.3"
"2009","2","10000","Delaware","29100","408400","-5.2","858","-0.3"
"2009","2","11000","District of Columbia","33700","690900","-0.1","1421","-0.9"
"2009","2","12000","Florida","599700","7085900","-6.8","766","0.4"
"2009","2","13000","Georgia","271600","3806500","-6.2","791","0.6"
"2009","2","15000","Hawaii","39300","594000","-5.0","775","1.6"
"2009","2","16000","Idaho","56400","624800","-6.9","633","-0.5"
"2009","2","17000","Illinois","374300","5610600","-5.4","883","-1.1"
"2009","2","18000","Indiana","159800","2701200","-7.0","710","-0.7"
"2009","2","19000","Iowa","94400","1470400","-3.5","686","0.4"
"2009","2","20000","Kansas","87700","1331400","-4.1","718","-0.3"
"2009","2","21000","Kentucky","109100","1723700","-5.2","722","0.6"
"2009","2","22000","Louisiana","123800","1853600","-2.4","753","0.3"
"2009","2","23000","Maine","50200","595800","-4.0","681","0.7"
"2009","2","24000","Maryland","165000","2500800","-3.0","935","1.6"
"2009","2","25000","Massachusetts","213000","3182700","-4.1","1028","-1.5"
"2009","2","26000","Michigan","255700","3804800","-8.7","809","-1.8"
"2009","2","27000","Minnesota","170200","2608600","-4.7","842","-0.8"
"2009","2","28000","Mississippi","70500","1083400","-4.9","639","0.6"
"2009","2","29000","Missouri","173700","2645000","-4.2","747","-0.8"
"2009","2","30000","Montana","42800","434100","-3.6","637","1.1"
"2009","2","31000","Nebraska","59900","911400","-2.6","674","-0.3"
"2009","2","32000","Nevada","76000","1141700","-10.2","799","0.4"
"2009","2","33000","New Hampshire","48800","615800","-4.1","829","-0.7"
"2009","2","34000","New Jersey","273500","3869800","-4.4","1002","-0.2"
"2009","2","35000","New Mexico","54400","798900","-4.5","724","1.0"
"2009","2","36000","New York","587100","8475800","-3.3","1026","-1.3"
"2009","2","37000","North Carolina","257600","3842800","-5.6","734","-0.3"
"2009","2","38000","North Dakota","25800","356200","-0.1","666","1.7"
"2009","2","39000","Ohio","290400","4980600","-6.3","754","-0.3"
"2009","2","40000","Oklahoma","101100","1498500","-3.8","695","-1.0"
"2009","2","41000","Oregon","130700","1635400","-6.3","767","0.4"
"2009","2","42000","Pennsylvania","342500","5519900","-3.9","829","0.2"
"2009","2","44000","Rhode Island","35400","458000","-4.9","806","1.3"
"2009","2","45000","South Carolina","113600","1782700","-6.7","685","0.6"
"2009","2","46000","South Dakota","30800","400800","-2.0","614","1.3"
"2009","2","47000","Tennessee","141800","2569300","-6.6","749","0.5"
"2009","2","48000","Texas","564500","10168500","-3.3","839","-1.2"
"2009","2","49000","Utah","85600","1165700","-5.5","723","1.0"
"2009","2","50000","Vermont","24900","294000","-4.0","725","1.0"
"2009","2","51000","Virginia","231300","3588900","-3.5","899","1.6"
"2009","2","53000","Washington","222100","2884300","-4.0","881","2.2"
"2009","2","54000","West Virginia","48600","697000","-2.6","710","2.2"
"2009","2","55000","Wisconsin","156800","2690400","-5.3","729","0.0"
"2009","2","56000","Wyoming","25200","283800","-4.5","768","-1.5"
"2009","2","72000","Puerto Rico","53000","955500","-4.5","485","2.5"
"2009","2","78000","Virgin Islands","3600","43400","-5.6","720","2.4"
"2009","3","US000","United States","9066000","128088700","-5.3","840","-0.1"
"2009","3","01000","Alabama","117700","1814800","-6.3","744","1.8"
"2009","3","02000","Alaska","21300","329300","-0.9","887","1.6"
"2009","3","04000","Arizona","155000","2365200","-8.0","800","0.3"
"2009","3","05000","Arkansas","86100","1137000","-3.9","658","1.1"
"2009","3","06000","California","1354400","14494000","-6.6","950","-0.9"
"2009","3","08000","Colorado","176300","2188100","-5.8","876","-0.1"
"2009","3","09000","Connecticut","112500","1611100","-4.8","1024","-0.9"
"2009","3","10000","Delaware","29000","401900","-5.0","881","0.5"
"2009","3","11000","District of Columbia","34400","682600","-1.1","1450","4.2"
"2009","3","12000","Florida","598200","7047800","-6.5","759","0.4"
"2009","3","13000","Georgia","271500","3757900","-6.4","800","0.8"
"2009","3","15000","Hawaii","39600","585100","-4.8","788","1.9"
"2009","3","16000","Idaho","56200","624300","-6.2","646","0.5"
"2009","3","17000","Illinois","374800","5539800","-5.7","880","-1.2"
"2009","3","18000","Indiana","159700","2715400","-6.3","714","-0.6"
"2009","3","19000","Iowa","94600","1444100","-3.8","695","-0.1"
"2009","3","20000","Kansas","88300","1310100","-4.3","706","-0.6"
"2009","3","21000","Kentucky","107300","1714300","-4.4","706","1.9"
"2009","3","22000","Louisiana","125800","1832700","-2.4","761","0.3"
"2009","3","23000","Maine","50100","592000","-3.4","688","0.7"
"2009","3","24000","Maryland","162000","2458100","-3.4","941","2.4"
"2009","3","25000","Massachusetts","213900","3140700","-4.0","1022","-0.2"
"2009","3","26000","Michigan","255100","3785600","-7.6","809","-1.3"
"2009","3","27000","Minnesota","169900","2561200","-5.1","836","-3.0"
"2009","3","28000","Mississippi","70600","1076900","-4.7","635","0.8"
"2009","3","29000","Missouri","174300","2610300","-4.6","744","0.7"
"2009","3","30000","Montana","42700","428700","-3.9","637","1.3"
"2009","3","31000","Nebraska","60000","901100","-2.7","689","-0.7"
"2009","3","32000","Nevada","75400","1126200","-10.1","805","-0.5"
"2009","3","33000","New Hampshire","49000","607600","-4.3","831","1.1"
"2009","3","34000","New Jersey","268700","3782900","-4.2","995","0.4"
"2009","3","35000","New Mexico","54300","793700","-5.0","722","1.3"
"2009","3","36000","New York","587700","8325500","-3.6","1012","-1.7"
"2009","3","37000","North Carolina","250800","3810700","-6.3","745","0.7"
"2009","3","38000","North Dakota","25900","354900","-0.6","680","2.3"
"2009","3","39000","Ohio","289400","4925500","-6.2","764","-0.5"
"2009","3","40000","Oklahoma","101300","1484500","-5.1","700","0.1"
"2009","3","41000","Oregon","131100","1613800","-6.9","768","0.3"
"2009","3","42000","Pennsylvania","342300","5448200","-4.1","826","0.5"
"2009","3","44000","Rhode Island","35400","451300","-5.2","793","1.9"
"2009","3","45000","South Carolina","114000","1752700","-6.5","688","0.9"
"2009","3","46000","South Dakota","31000","392100","-2.3","633","1.6"
"2009","3","47000","Tennessee","141200","2561400","-6.0","745","-0.3"
"2009","3","48000","Texas","565400","10050200","-3.8","845","-0.5"
"2009","3","49000","Utah","85500","1162500","-5.4","719","0.3"
"2009","3","50000","Vermont","24700","292500","-4.0","734","1.8"
"2009","3","51000","Virginia","232000","3530700","-3.9","897","2.2"
"2009","3","53000","Washington","228600","2862300","-4.7","916","1.3"
"2009","3","54000","West Virginia","48500","691200","-3.6","673","1.7"
"2009","3","55000","Wisconsin","157400","2639700","-5.6","726","-0.4"
"2009","3","56000","Wyoming","25200","278600","-5.4","756","-3.2"
"2009","3","72000","Puerto Rico","52300","936900","-5.9","494","3.8"
"2009","3","78000","Virgin Islands","3500","42400","-5.7","724","2.4"
"2009","4","US000","United States","9085000","128334900","-4.1","942","2.5"
"2009","4","01000","Alabama","117500","1819900","-4.7","818","3.4"
"2009","4","02000","Alaska","21400","302400","-0.5","959","3.5"
"2009","4","04000","Arizona","154100","2406200","-6.0","876","3.3"
"2009","4","05000","Arkansas","86100","1136200","-2.8","725","2.5"
"2009","4","06000","California","1374000","14476400","-5.3","1074","3.1"
"2009","4","08000","Colorado","171700","2183600","-4.9","965","3.5"
"2009","4","09000","Connecticut","112000","1620100","-4.0","1192","2.3"
"2009","4","10000","Delaware","28600","398300","-5.0","960","2.1"
"2009","4","11000","District of Columbia","34800","686700","-0.1","1614","2.7"
"2009","4","12000","Florida","599300","7208900","-5.0","855","3.6"
"2009","4","13000","Georgia","271600","3773500","-4.9","875","2.6"
"2009","4","15000","Hawaii","39300","592500","-3.7","843","2.7"
"2009","4","16000","Idaho","55800","604300","-4.7","708","2.2"
"2009","4","17000","Illinois","376400","5529400","-4.6","1008","2.3"
"2009","4","18000","Indiana","159900","2709700","-4.3","781","2.2"
"2009","4","19000","Iowa","94600","1436200","-3.3","771","2.1"
"2009","4","20000","Kansas","88100","1309800","-4.4","792","2.9"
"2009","4","21000","Kentucky","108200","1726200","-3.1","781","3.4"
"2009","4","22000","Louisiana","127000","1842800","-3.5","833","0.4"
"2009","4","23000","Maine","50200","579000","-2.8","759","3.3"
"2009","4","24000","Maryland","162400","2462900","-2.8","1054","4.5"
"2009","4","25000","Massachusetts","215500","3142500","-3.0","1176","1.8"
"2009","4","26000","Michigan","252200","3767700","-5.6","913","1.1"
"2009","4","27000","Minnesota","166000","2559400","-3.8","928","2.3"
"2009","4","28000","Mississippi","70700","1076500","-3.7","697","2.7"
"2009","4","29000","Missouri","174300","2598700","-3.8","816","-3.2"
"2009","4","30000","Montana","42500","419400","-3.3","695","2.5"
"2009","4","31000","Nebraska","60500","896600","-2.9","756","3.6"
"2009","4","32000","Nevada","74900","1123200","-6.9","875","1.4"
"2009","4","33000","New Hampshire","48900","605800","-3.2","958","2.4"
"2009","4","34000","New Jersey","270800","3806600","-2.9","1143","1.6"
"2009","4","35000","New Mexico","54100","787000","-4.2","794","3.3"
"2009","4","36000","New York","586400","8445400","-2.6","1190","1.7"
"2009","4","37000","North Carolina","251300","3802200","-5.0","818","3.2"
"2009","4","38000","North Dakota","26000","353600","-0.2","752","3.7"
"2009","4","39000","Ohio","288100","4911800","-4.9","840","2.9"
"2009","4","40000","Oklahoma","101900","1486400","-4.8","763","0.9"
"2009","4","41000","Oregon","130600","1593300","-4.8","829","2.5"
"2009","4","42000","Pennsylvania","342000","5474500","-3.1","931","3.8"
"2009","4","44000","Rhode Island","35300","448100","-3.5","912","2.9"
"2009","4","45000","South Carolina","112700","1748600","-4.9","763","4.4"
"2009","4","46000","South Dakota","31000","386000","-2.4","688","3.8"
"2009","4","47000","Tennessee","140500","2572300","-4.5","849","2.9"
"2009","4","48000","Texas","567100","10146900","-3.5","944","1.2"
"2009","4","49000","Utah","85700","1158100","-4.5","796","3.2"
"2009","4","50000","Vermont","24600","296400","-2.7","804","3.7"
"2009","4","51000","Virginia","231700","3551600","-2.8","994","4.3"
"2009","4","53000","Washington","235000","2776600","-3.7","952","3.6"
"2009","4","54000","West Virginia","48500","693600","-2.9","752","2.5"
"2009","4","55000","Wisconsin","158200","2634200","-4.4","810","2.1"
"2009","4","56000","Wyoming","25100","266900","-6.3","831","-2.2"
"2009","4","72000","Puerto Rico","50000","977600","-5.2","552","4.5"
"2009","4","78000","Virgin Islands","3500","43900","-3.7","746","2.2"
"2010","1","US000","United States","9043600","126281700","-2.1","889","0.8"
"2010","1","01000","Alabama","117000","1803700","-2.1","737","0.0"
"2010","1","02000","Alaska","21200","304400","0.2","878","-0.9"
"2010","1","04000","Arizona","148900","2373300","-3.5","800","-0.9"
"2010","1","05000","Arkansas","86000","1133600","-1.0","674","-2.9"
"2010","1","06000","California","1367100","14280400","-3.0","1003","0.9"
"2010","1","08000","Colorado","171700","2151300","-2.7","912","-0.1"
"2010","1","09000","Connecticut","111600","1566700","-3.2","1206","1.3"
"2010","1","10000","Delaware","28500","388400","-2.9","971","-0.5"
"2010","1","11000","District of Columbia","34300","685200","1.2","1505","2.8"
"2010","1","12000","Florida","595500","7162000","-2.6","766","-0.5"
"2010","1","13000","Georgia","269000","3728200","-2.6","837","0.6"
"2010","1","15000","Hawaii","39300","585600","-2.4","767","-0.9"
"2010","1","16000","Idaho","55300","591800","-1.6","634","-0.6"
"2010","1","17000","Illinois","376900","5406600","-2.6","946","-0.4"
"2010","1","18000","Indiana","160200","2666100","-1.3","739","0.0"
"2010","1","19000","Iowa","94000","1410000","-1.6","707","-0.1"
"2010","1","20000","Kansas","87800","1286400","-2.9","718","-0.1"
"2010","1","21000","Kentucky","109200","1690800","-1.1","712","0.0"
"2010","1","22000","Louisiana","128600","1827600","-2.1","762","-1.4"
"2010","1","23000","Maine","48900","557700","-0.9","691","0.4"
"2010","1","24000","Maryland","162100","2414400","-1.6","977","1.5"
"2010","1","25000","Massachusetts","216700","3071000","-1.2","1098","-0.2"
"2010","1","26000","Michigan","250900","3677200","-2.3","815","-1.2"
"2010","1","27000","Minnesota","168800","2493900","-1.8","883","0.2"
"2010","1","28000","Mississippi","69900","1068600","-1.8","633","0.0"
"2010","1","29000","Missouri","173100","2554700","-2.4","762","-0.9"
"2010","1","30000","Montana","42200","411000","-0.6","634","1.0"
"2010","1","31000","Nebraska","59400","880400","-1.7","694","-0.7"
"2010","1","32000","Nevada","73900","1097800","-4.6","780","-3.7"
"2010","1","33000","New Hampshire","47700","589900","-1.7","833","-0.6"
"2010","1","34000","New Jersey","269600","3710700","-1.5","1121","1.8"
"2010","1","35000","New Mexico","54200","777300","-2.0","716","-0.8"
"2010","1","36000","New York","586100","8239400","-1.1","1281","6.1"
"2010","1","37000","North Carolina","250800","3752200","-2.5","791","3.1"
"2010","1","38000","North Dakota","25800","347200","1.5","684","2.5"
"2010","1","39000","Ohio","285300","4806400","-2.7","783","-0.8"
"2010","1","40000","Oklahoma","102700","1474200","-3.0","705","-0.4"
"2010","1","41000","Oregon","130300","1570100","-1.9","776","0.5"
"2010","1","42000","Pennsylvania","341300","5376600","-1.3","858","-0.3"
"2010","1","44000","Rhode Island","35100","437100","-1.1","836","0.7"
"2010","1","45000","South Carolina","111900","1742000","-1.9","692","-0.1"
"2010","1","46000","South Dakota","30800","377200","-1.4","634","0.6"
"2010","1","47000","Tennessee","139900","2535500","-1.7","764","1.6"
"2010","1","48000","Texas","569500","10101300","-1.3","893","0.8"
"2010","1","49000","Utah","82700","1135800","-2.2","729","0.3"
"2010","1","50000","Vermont","24300","288600","-1.0","716","-0.4"
"2010","1","51000","Virginia","231600","3489100","-1.3","932","1.3"
"2010","1","53000","Washington","226000","2752400","-2.2","899","-0.4"
"2010","1","54000","West Virginia","48500","682300","-1.1","693","-1.6"
