"year","quarter","area_fips","ownership","industry_code","area_title","industry_title","quarterly_establishments","month_3_employment","month_3_employment_percent_change_oty","average_weekly_wages","average_weekly_wages_percent_change_oty"
"2008","2","06073","5","1013","San Diego, CA","Manufacturing","3200","103000","0.2","1207","2.0"
"2008","2","06073","5","1021","San Diego, CA","Trade, transportation, and utilities","14200","215300","-2.4","737","0.8"
"2008","2","06073","5","1022","San Diego, CA","Information","1300","38800","2.9","2311","22.9"
"2008","2","06073","5","1023","San Diego, CA","Financial activities","9600","76500","-5.9","1085","-2.5"
"2008","2","06073","5","1024","San Diego, CA","Professional and business services","16100","217000","-0.8","1112","3.2"
"2008","2","06073","5","1025","San Diego, CA","Education and health services","8100","134100","3.6","847","5.1"
"2008","2","06073","5","1026","San Diego, CA","Leisure and hospitality","6800","166700","1.1","405","4.4"
"2008","2","06073","5","1027","San Diego, CA","Other services","25100","58700","1.9","474","-0.4"
"2008","2","06073","8","10","San Diego, CA","Government","1300","229700","1.6","1059","6.4"
"2008","2","53033","0","10","King, WA","Total, All Industries","76600","1201400","1.7","1056","2.8"
"2008","2","53033","5","10","King, WA","Private industry","76100","1043700","1.7","1059","2.5"
"2008","2","53033","5","1011","King, WA","Natural resources and mining","400","3100","-3.9","1320","8.2"
"2008","2","53033","5","1012","King, WA","Construction","6800","72100","-0.9","1071","6.9"
"2008","2","53033","5","1013","King, WA","Manufacturing","2400","112200","0.2","1330","-4.0"
"2008","2","53033","5","1021","King, WA","Trade, transportation, and utilities","15000","220700","0.7","912","1.0"
"2008","2","53033","5","1022","King, WA","Information","1800","79400","4.8","1903","3.9"
"2008","2","53033","5","1023","King, WA","Financial activities","7000","75200","-1.2","1291","1.3"
"2008","2","53033","5","1024","King, WA","Professional and business services","13600","193400","2.8","1237","5.1"
"2008","2","53033","5","1025","King, WA","Education and health services","6500","126100","4.6","849","4.7"
"2008","2","53033","5","1026","King, WA","Leisure and hospitality","6100","115100","1.4","434","1.6"
"2008","2","53033","5","1027","King, WA","Other services","16600","46300","2.0","618","8.2"
"2008","2","53033","8","10","King, WA","Government","500","157700","2.0","1034","4.3"
"2008","2","12086","0","10","Miami-Dade, FL","Total, All Industries","88200","992700","-2.1","838","3.1"
"2008","2","12086","5","10","Miami-Dade, FL","Private industry","87900","859400","-2.4","804","2.2"
"2008","2","12086","5","1011","Miami-Dade, FL","Natural resources and mining","500","8300","-10.8","479","-4.0"
"2008","2","12086","5","1012","Miami-Dade, FL","Construction","6600","47300","-16.4","838","1.0"
"2008","2","12086","5","1013","Miami-Dade, FL","Manufacturing","2600","44500","-8.5","738","1.8"
"2008","2","12086","5","1021","Miami-Dade, FL","Trade, transportation, and utilities","23400","251900","-1.4","757","1.9"
"2008","2","12086","5","1022","Miami-Dade, FL","Information","1500","19900","-4.0","1381","17.4"
"2008","2","12086","5","1023","Miami-Dade, FL","Financial activities","10500","69700","-4.1","1149","0.0"
"2008","2","12086","5","1024","Miami-Dade, FL","Professional and business services","18000","132900","-3.9","988","3.9"
"2008","2","12086","5","1025","Miami-Dade, FL","Education and health services","9300","141800","3.5","811","1.6"
"2008","2","12086","5","1026","Miami-Dade, FL","Leisure and hospitality","5900","103200","-0.8","475","3.3"
"2008","2","12086","5","1027","Miami-Dade, FL","Other services","7600","36400","0.0","531","0.8"
"2008","2","12086","8","10","Miami-Dade, FL","Government","400","133300","-0.5","1039","6.7"
"2008","3","US000","0","10","United States","Total, All Industries","9150800","135173800","-0.8","841","2.8"
"2008","3","US000","5","10","United States","Private industry","8857700","113499100","-1.1","833","2.8"
"2008","3","US000","5","1011","United States","Natural resources and mining","126200","2003600","3.6","880","7.3"
"2008","3","US000","5","1012","United States","Construction","889200","7255400","-6.7","922","5.1"
"2008","3","US000","5","1013","United States","Manufacturing","361000","13345000","-3.6","1006","1.9"
"2008","3","US000","5","1021","United States","Trade, transportation, and utilities","1927800","25953100","-1.3","719","1.7"
"2008","3","US000","5","1022","United States","Information","146300","2973800","-2.0","1335","4.9"
"2008","3","US000","5","1023","United States","Financial activities","866300","7919900","-2.5","1207","0.8"
"2008","3","US000","5","1024","United States","Professional and business services","1528700","17752200","-1.4","1045","4.6"
"2008","3","US000","5","1025","United States","Education and health services","851200","17996400","2.7","803","3.6"
"2008","3","US000","5","1026","United States","Leisure and hospitality","739300","13568100","0.0","358","2.9"
"2008","3","US000","5","1027","United States","Other services","1205900","4482900","0.9","544","2.4"
"2008","3","US000","8","10","United States","Government","293100","21674700","1.0","886","3.0"
"2008","3","06037","0","10","Los Angeles, CA","Total, All Industries","428800","4141100","-1.5","951","3.1"
"2008","3","06037","5","10","Los Angeles, CA","Private industry","424800","3581800","-1.4","923","2.7"
"2008","3","06037","5","1011","Los Angeles, CA","Natural resources and mining","500","11700","-2.8","1232","9.3"
"2008","3","06037","5","1012","Los Angeles, CA","Construction","14000","145000","-9.5","994","5.2"
"2008","3","06037","5","1013","Los Angeles, CA","Manufacturing","14600","432300","-3.4","1009","4.6"
"2008","3","06037","5","1021","Los Angeles, CA","Trade, transportation, and utilities","53700","792100","-2.1","775","2.1"
"2008","3","06037","5","1022","Los Angeles, CA","Information","8700","214800","[ND]","1551","[ND]"
"2008","3","06037","5","1023","Los Angeles, CA","Financial activities","24100","233800","-5.4","1482","0.1"
"2008","3","06037","5","1024","Los Angeles, CA","Professional and business services","42500","583700","[ND]","1104","[ND]"
"2008","3","06037","5","1025","Los Angeles, CA","Education and health services","28000","488800","1.7","888","4.5"
"2008","3","06037","5","1026","Los Angeles, CA","Leisure and hospitality","27000","401600","-0.2","536","3.3"
"2008","3","06037","5","1027","Los Angeles, CA","Other services","195200","259500","4.2","439","0.5"
"2008","3","06037","8","10","Los Angeles, CA","Government","4000","559300","[ND]","1132","5.8"
"2008","3","17031","0","10","Cook, IL","Total, All Industries","140400","2504200","-1.3","988","2.8"
"2008","3","17031","5","10","Cook, IL","Private industry","139000","2195400","-1.5","986","2.8"
"2008","3","17031","5","1011","Cook, IL","Natural resources and mining","100","1300","-3.6","960","-9.3"
"2008","3","17031","5","1012","Cook, IL","Construction","12400","92900","-5.9","1284","5.9"
"2008","3","17031","5","1013","Cook, IL","Manufacturing","7000","226300","-4.1","1002","2.5"
"2008","3","17031","5","1021","Cook, IL","Trade, transportation, and utilities","27600","460400","-2.3","788","1.8"
"2008","3","17031","5","1022","Cook, IL","Information","2500","56500","-1.5","1557","10.2"
"2008","3","17031","5","1023","Cook, IL","Financial activities","15700","206300","-3.2","1538","-0.8"
"2008","3","17031","5","1024","Cook, IL","Professional and business services","28900","434200","-2.1","1248","5.3"
"2008","3","17031","5","1025","Cook, IL","Education and health services","13900","378900","2.9","873","3.3"
"2008","3","17031","5","1026","Cook, IL","Leisure and hospitality","11700","237800","-1.3","443","3.3"
"2008","3","17031","5","1027","Cook, IL","Other services","14500","96600","1.5","707","2.2"
"2008","3","17031","8","10","Cook, IL","Government","1400","308800","0.0","1009","2.9"
"2008","3","36061","0","10","New York, NY","Total, All Industries","118900","2363800","0.6","1552","0.5"
"2008","3","36061","5","10","New York, NY","Private industry","118600","1919700","0.7","1673","0.4"
"2008","3","36061","5","1011","New York, NY","Natural resources and mining","0","200","-8.9","1820","14.0"
"2008","3","36061","5","1012","New York, NY","Construction","2400","37800","4.1","1535","5.4"
"2008","3","36061","5","1013","New York, NY","Manufacturing","3000","35400","-5.8","1183","-2.6"
"2008","3","36061","5","1021","New York, NY","Trade, transportation, and utilities","22100","248900","0.4","1127","0.4"
"2008","3","36061","5","1022","New York, NY","Information","4600","135900","0.0","1982","4.2"
"2008","3","36061","5","1023","New York, NY","Financial activities","19100","372900","-2.1","2985","-2.2"
"2008","3","36061","5","1024","New York, NY","Professional and business services","25600","491800","1.4","1799","2.3"
"2008","3","36061","5","1025","New York, NY","Education and health services","8800","283400","0.6","1059","4.7"
"2008","3","36061","5","1026","New York, NY","Leisure and hospitality","11700","218900","3.9","748","3.2"
"2008","3","36061","5","1027","New York, NY","Other services","18000","89100","2.1","919","4.1"
"2008","3","36061","8","10","New York, NY","Government","300","444100","0.1","1027","1.4"
"2008","3","48201","0","10","Harris, TX","Total, All Industries","97300","2047200","1.3","1050","3.0"
"2008","3","48201","5","10","Harris, TX","Private industry","96700","1796900","1.1","1061","2.9"
"2008","3","48201","5","1011","Harris, TX","Natural resources and mining","1600","84800","7.9","2585","[ND]"
"2008","3","48201","5","1012","Harris, TX","Construction","6700","157200","[ND]","1005","[ND]"
"2008","3","48201","5","1013","Harris, TX","Manufacturing","4600","187300","2.8","1272","-1.1"
"2008","3","48201","5","1021","Harris, TX","Trade, transportation, and utilities","22400","428300","1.0","919","2.1"
"2008","3","48201","5","1022","Harris, TX","Information","1400","31900","-2.4","1285","2.1"
"2008","3","48201","5","1023","Harris, TX","Financial activities","10600","118200","[ND]","1287","2.6"
"2008","3","48201","5","1024","Harris, TX","Professional and business services","19400","336500","[ND]","1233","4.8"
"2008","3","48201","5","1025","Harris, TX","Education and health services","10300","218700","1.6","865","4.3"
"2008","3","48201","5","1026","Harris, TX","Leisure and hospitality","7500","174200","-1.2","385","5.2"
"2008","3","48201","5","1027","Harris, TX","Other services","11700","58500","0.2","598","1.2"
"2008","3","48201","8","10","Harris, TX","Government","500","250300","2.7","973","5.1"
"2008","3","04013","0","10","Maricopa, AZ","Total, All Industries","103000","1761000","-3.7","836","1.8"
"2008","3","04013","5","10","Maricopa, AZ","Private industry","102300","1535700","-4.5","825","1.9"
"2008","3","04013","5","1011","Maricopa, AZ","Natural resources and mining","500","8500","0.9","840","16.5"
"2008","3","04013","5","1012","Maricopa, AZ","Construction","11000","130800","-21.8","878","5.1"
"2008","3","04013","5","1013","Maricopa, AZ","Manufacturing","3600","125000","-5.6","1137","2.1"
"2008","3","04013","5","1021","Maricopa, AZ","Trade, transportation, and utilities","22800","361400","-3.9","770","-0.3"
"2008","3","04013","5","1022","Maricopa, AZ","Information","1700","29800","-2.0","1083","5.5"
"2008","3","04013","5","1023","Maricopa, AZ","Financial activities","12900","142400","-4.0","1004","-1.8"
"2008","3","04013","5","1024","Maricopa, AZ","Professional and business services","22900","293900","-6.4","863","4.2"
"2008","3","04013","5","1025","Maricopa, AZ","Education and health services","10100","216200","7.8","906","2.7"
"2008","3","04013","5","1026","Maricopa, AZ","Leisure and hospitality","7400","176800","-1.7","394","1.8"
"2008","3","04013","5","1027","Maricopa, AZ","Other services","7300","49200","-2.3","584","3.4"
"2008","3","04013","8","10","Maricopa, AZ","Government","700","225300","2.3","915","0.9"
"2008","3","06059","0","10","Orange, CA","Total, All Industries","102500","1469500","-2.8","955","3.0"
"2008","3","06059","5","10","Orange, CA","Private industry","101100","1327100","-3.0","947","2.4"
"2008","3","06059","5","1011","Orange, CA","Natural resources and mining","200","4500","-10.7","681","7.1"
"2008","3","06059","5","1012","Orange, CA","Construction","6900","90000","-13.4","1094","6.0"
"2008","3","06059","5","1013","Orange, CA","Manufacturing","5300","171400","-3.2","1133","3.5"
"2008","3","06059","5","1021","Orange, CA","Trade, transportation, and utilities","17300","270000","-4.0","880","1.7"
"2008","3","06059","5","1022","Orange, CA","Information","1300","29400","-1.2","1552","15.6"
"2008","3","06059","5","1023","Orange, CA","Financial activities","10800","112300","-9.0","1346","-1.0"
"2008","3","06059","5","1024","Orange, CA","Professional and business services","19000","266800","-4.2","1071","4.5"
"2008","3","06059","5","1025","Orange, CA","Education and health services","10000","148900","3.9","899","3.7"
"2008","3","06059","5","1026","Orange, CA","Leisure and hospitality","7100","177800","1.3","420","2.2"
"2008","3","06059","5","1027","Orange, CA","Other services","17500","49400","2.6","551","-1.6"
"2008","3","06059","8","10","Orange, CA","Government","1400","142300","-1.2","1033","9.2"
"2008","3","48113","0","10","Dallas, TX","Total, All Industries","68200","1489100","0.5","1025","2.4"
"2008","3","48113","5","10","Dallas, TX","Private industry","67600","1321800","0.3","1034","2.3"
"2008","3","48113","5","1011","Dallas, TX","Natural resources and mining","600","8300","14.7","4831","61.8"
"2008","3","48113","5","1012","Dallas, TX","Construction","4400","84700","0.3","922","2.6"
"2008","3","48113","5","1013","Dallas, TX","Manufacturing","3100","132900","-4.0","1148","-1.0"
"2008","3","48113","5","1021","Dallas, TX","Trade, transportation, and utilities","15100","304700","0.1","953","0.3"
"2008","3","48113","5","1022","Dallas, TX","Information","1700","47600","-3.2","1445","5.8"
"2008","3","48113","5","1023","Dallas, TX","Financial activities","8900","143900","0.4","1311","-3.7"
"2008","3","48113","5","1024","Dallas, TX","Professional and business services","14800","279100","0.7","1153","2.6"
